lemma,noun_count,verb_count,majority_tag,total_count,minority_count,minority_ratio,is_flexible,nv_cosine_similarity,n_variation,v_variation
value,2635,192,NOUN,2827,192,0.06791651927838699,True,0.6071358919143677,10.714879035949707,10.64683723449707
rate,2648,163,NOUN,2811,163,0.057986481679117755,True,0.41990458965301514,11.058406829833984,10.607137680053711
meet,929,1819,VERB,2748,929,0.3380640465793304,True,0.7248818874359131,10.41817855834961,10.951794624328613
need,891,1839,VERB,2730,891,0.3263736263736264,True,0.9023985266685486,10.259684562683105,10.905200004577637
plan,1828,892,NOUN,2720,892,0.32794117647058824,True,0.7763916254043579,11.318075180053711,10.920083999633789
attack,1751,928,NOUN,2679,928,0.3463979096677865,True,0.8712224364280701,10.130105972290039,10.630097389221191
range,2193,455,NOUN,2648,455,0.17182779456193353,True,0.623735785484314,9.224725723266602,10.779094696044922
think,669,1972,VERB,2641,669,0.2533131389625142,True,0.9401445388793945,12.052144050598145,10.70077896118164
act,1488,1149,NOUN,2637,1149,0.43572241183162685,True,0.8539544343948364,10.586860656738281,12.96926212310791
attempt,1475,1106,NOUN,2581,1106,0.42851607903913214,True,0.8550116419792175,9.839059829711914,10.60446548461914
view,1875,696,NOUN,2571,696,0.2707117852975496,True,0.738787055015564,10.432637214660645,11.296903610229492
bear,407,2130,VERB,2537,407,0.1604256996452503,True,0.2921306788921356,14.1541109085083,12.503787994384766
note,905,1599,VERB,2504,905,0.36142172523961663,True,0.666156530380249,11.024307250976562,12.314127922058105
reach,130,2318,VERB,2448,130,0.05310457516339869,True,0.9085243940353394,10.485481262207031,10.396039009094238
occur,497,1921,VERB,2418,497,0.2055417700578991,True,0.8908975124359131,8.990166664123535,10.78523063659668
trade,2075,332,NOUN,2407,332,0.13793103448275862,True,0.8736938834190369,9.905351638793945,12.016327857971191
structure,2271,136,NOUN,2407,136,0.05650186954715413,True,0.5292164087295532,10.056286811828613,10.243648529052734
help,454,1944,VERB,2398,454,0.18932443703085905,True,0.8964877128601074,8.084672927856445,10.352932929992676
hand,2087,285,NOUN,2372,285,0.12015177065767285,True,0.6053927540779114,10.431747436523438,10.527022361755371
title,1805,561,NOUN,2366,561,0.2371090448013525,True,0.45983263850212097,10.1366605758667,7.926758766174316
pass,530,1834,VERB,2364,530,0.22419627749576987,True,0.9188382625579834,10.672364234924316,10.156734466552734
age,2234,119,NOUN,2353,119,0.05057373565660858,True,0.6326698064804077,9.232864379882812,9.69271469116211
head,1869,450,NOUN,2319,450,0.19404915912031048,True,0.6492098569869995,9.747458457946777,10.240621566772461
list,1607,681,NOUN,2288,681,0.29763986013986016,True,0.6450351476669312,9.647170066833496,10.15919303894043
vote,1616,665,NOUN,2281,665,0.2915387987724682,True,0.8769897222518921,10.749573707580566,10.796792030334473
sign,869,1384,VERB,2253,869,0.3857079449622725,True,0.7225397825241089,10.995421409606934,10.059962272644043
turn,746,1507,VERB,2253,746,0.33111407012871724,True,0.9001178741455078,8.773176193237305,10.33030891418457
speak,125,2118,VERB,2243,125,0.05572893446277307,True,0.9873714447021484,12.825735092163086,12.510965347290039
air,1918,293,NOUN,2211,293,0.13251922207146088,True,0.36960142850875854,8.908639907836914,8.748174667358398
practice,1802,398,NOUN,2200,398,0.1809090909090909,True,0.8887455463409424,10.216292381286621,11.283621788024902
house,1939,253,NOUN,2192,253,0.11541970802919709,True,0.7371257543563843,10.41285514831543,13.007150650024414
ship,1998,191,NOUN,2189,191,0.08725445408862495,True,0.5927257537841797,10.471912384033203,12.520060539245605
fall,795,1374,VERB,2169,795,0.3665283540802213,True,0.8915920257568359,10.301586151123047,12.149824142456055
star,1645,519,NOUN,2164,519,0.23983364140480593,True,0.5819002389907837,10.538091659545898,10.829785346984863
operate,377,1760,VERB,2137,377,0.17641553579784744,True,0.837429404258728,8.234701156616211,11.537088394165039
date,1572,562,NOUN,2134,562,0.2633552014995314,True,0.8403772711753845,11.328648567199707,11.886398315429688
research,1970,150,NOUN,2120,150,0.07075471698113207,True,0.8798879384994507,8.44042682647705,12.090606689453125
market,1998,108,NOUN,2106,108,0.05128205128205128,True,0.5415336489677429,9.027017593383789,10.53115463256836
offer,363,1729,VERB,2092,363,0.17351816443594648,True,0.9203340411186218,11.961286544799805,10.764522552490234
project,1828,210,NOUN,2038,210,0.10304219823356231,True,0.5818081498146057,9.912117004394531,12.23445987701416
kill,262,1769,VERB,2031,262,0.12900049236829148,True,0.840965986251831,12.497611999511719,10.695195198059082
test,1581,447,NOUN,2028,447,0.22041420118343194,True,0.8979660272598267,11.061665534973145,11.392505645751953
consist,680,1308,VERB,1988,680,0.3420523138832998,True,0.9667460918426514,9.627573013305664,10.998653411865234
open,479,1440,VERB,1919,479,0.24960917144346015,True,0.7748121023178101,9.292500495910645,10.297147750854492
train,1274,612,NOUN,1886,612,0.3244962884411453,True,0.871981680393219,13.055810928344727,12.338593482971191
share,763,1103,VERB,1866,763,0.40889603429796356,True,0.8743783831596375,10.720267295837402,10.931289672851562
estimate,497,1368,VERB,1865,497,0.2664879356568365,True,0.7591840028762817,10.302666664123535,9.090140342712402
regard,354,1500,VERB,1854,354,0.19093851132686085,True,0.6754782199859619,9.50946044921875,12.833939552307129
rise,1016,835,NOUN,1851,835,0.451107509454349,True,0.8600183129310608,10.380074501037598,12.896411895751953
cover,561,1288,VERB,1849,561,0.3034072471606274,True,0.8513501286506653,10.24514389038086,12.031173706054688
argue,129,1715,VERB,1844,129,0.06995661605206074,True,0.8952986001968384,7.946615695953369,9.791177749633789
experience,1255,585,NOUN,1840,585,0.3179347826086957,True,0.791796088218689,9.718949317932129,10.742072105407715
measure,859,946,VERB,1805,859,0.4759002770083102,True,0.7382402420043945,10.93246078491211,11.76037311553955
object,1457,348,NOUN,1805,348,0.192797783933518,True,0.9339824914932251,9.924436569213867,12.845601081848145
rank,888,910,VERB,1798,888,0.4938820912124583,True,0.6953926086425781,13.159893035888672,10.23757553100586
size,1555,235,NOUN,1790,235,0.13128491620111732,True,0.8282198309898376,8.528633117675781,11.64986801147461
code,1648,95,NOUN,1743,95,0.05450372920252438,True,0.7560604214668274,10.107763290405273,12.97607135772705
break,426,1286,VERB,1712,426,0.2488317757009346,True,0.9217061996459961,10.981754302978516,11.764769554138184
associate,192,1510,VERB,1702,192,0.1128084606345476,True,0.4729450047016144,12.112525939941406,8.538269996643066
benefit,1388,265,NOUN,1653,265,0.1603145795523291,True,0.5275198817253113,15.37629222869873,10.64953899383545
plant,1513,130,NOUN,1643,130,0.07912355447352404,True,0.5384190678596497,10.06431770324707,11.738396644592285
fire,1083,554,NOUN,1637,554,0.33842394624312766,True,0.6691373586654663,9.718117713928223,11.86026382446289
declare,435,1198,VERB,1633,435,0.26638089406001225,True,0.5802576541900635,8.706710815429688,9.657777786254883
face,777,852,VERB,1629,777,0.47697974217311234,True,0.821261465549469,10.025568008422852,11.840846061706543
fight,532,1090,VERB,1622,532,0.3279901356350185,True,0.9438296556472778,11.05835247039795,10.767406463623047
account,1278,330,NOUN,1608,330,0.20522388059701493,True,0.8133337497711182,10.333515167236328,11.985783576965332
draw,413,1180,VERB,1593,413,0.25925925925925924,True,0.9008712768554688,13.58042049407959,11.797147750854492
stage,1413,171,NOUN,1584,171,0.10795454545454546,True,0.5362256169319153,10.030352592468262,11.891332626342773
travel,547,1026,VERB,1573,547,0.3477431659249841,True,0.9049485921859741,11.216012001037598,11.943212509155273
defeat,446,1118,VERB,1564,446,0.2851662404092072,True,0.7918462753295898,8.338939666748047,9.914827346801758
gain,271,1289,VERB,1560,271,0.1737179487179487,True,0.8120687007904053,11.71397876739502,10.587226867675781
campaign,1455,105,NOUN,1560,105,0.0673076923076923,True,0.7768962383270264,9.456228256225586,11.51516056060791
charge,1051,507,NOUN,1558,507,0.32541720154043646,True,0.7954670190811157,11.023294448852539,10.708613395690918
present,236,1315,VERB,1551,236,0.1521598968407479,True,0.7478834986686707,11.370765686035156,11.843232154846191
focus,502,1042,VERB,1544,502,0.32512953367875647,True,0.8411338329315186,8.172115325927734,10.588732719421387
launch,437,1102,VERB,1539,437,0.2839506172839506,True,0.7977622747421265,9.450237274169922,9.757426261901855
amount,1390,147,NOUN,1537,147,0.09564085881587508,True,0.8295794725418091,9.386362075805664,12.148676872253418
approach,1106,427,NOUN,1533,427,0.2785388127853881,True,0.860906720161438,9.131407737731934,11.952256202697754
sound,1227,303,NOUN,1530,303,0.1980392156862745,True,0.9767780303955078,9.256386756896973,11.531280517578125
link,816,698,NOUN,1514,698,0.4610303830911493,True,0.7416507005691528,11.062287330627441,11.299012184143066
lie,159,1345,VERB,1504,159,0.10571808510638298,True,0.8700239062309265,11.706901550292969,13.826687812805176
center,1253,249,NOUN,1502,249,0.16577896138482023,True,0.5249242782592773,10.389406204223633,9.145733833312988
figure,1365,117,NOUN,1482,117,0.07894736842105263,True,0.8851550817489624,10.3562650680542,12.331588745117188
manage,579,901,VERB,1480,579,0.3912162162162162,True,0.5038880109786987,10.269912719726562,10.615035057067871
color,1341,139,NOUN,1480,139,0.09391891891891892,True,0.6283364295959473,9.930620193481445,8.7197847366333
read,372,1108,VERB,1480,372,0.25135135135135134,True,0.8524843454360962,11.812248229980469,9.840056419372559
cost,1256,212,NOUN,1468,212,0.1444141689373297,True,0.976722240447998,9.869499206542969,11.09574031829834
speed,1361,107,NOUN,1468,107,0.07288828337874659,True,0.9524122476577759,9.190072059631348,12.077361106872559
choose,146,1321,VERB,1467,146,0.09952283571915474,True,0.9290066957473755,11.16215705871582,11.79051685333252
understand,599,866,VERB,1465,599,0.4088737201365188,True,0.7379105091094971,8.178709030151367,10.59841251373291
border,1298,166,NOUN,1464,166,0.1133879781420765,True,0.6988067626953125,10.33596420288086,11.321893692016602
limit,758,701,NOUN,1459,701,0.48046607265250174,True,0.6916115880012512,10.980191230773926,12.451469421386719
ground,1361,81,NOUN,1442,81,0.05617198335644938,True,0.5743662118911743,11.418234825134277,12.325848579406738
award,718,715,NOUN,1433,715,0.4989532449406839,True,0.5971935391426086,10.160370826721191,8.897660255432129
race,1358,73,NOUN,1431,73,0.05101327742837177,True,0.8286858797073364,10.643630027770996,11.795548439025879
mark,377,1048,VERB,1425,377,0.26456140350877194,True,0.7642996311187744,12.782846450805664,11.226033210754395
teach,625,780,VERB,1405,625,0.44483985765124556,True,0.7799443006515503,12.054000854492188,10.351235389709473
visit,420,964,VERB,1384,420,0.30346820809248554,True,0.8744333982467651,9.532739639282227,10.45595932006836
subject,1244,135,NOUN,1379,135,0.09789702683103699,True,0.6620525121688843,10.163460731506348,9.860968589782715
host,557,816,VERB,1373,557,0.40568099053168244,True,0.8056741952896118,10.207411766052246,11.043736457824707
drive,416,949,VERB,1365,416,0.3047619047619048,True,0.8644907474517822,11.061853408813477,12.26614761352539
lack,860,494,NOUN,1354,494,0.36484490398818314,True,0.7891045808792114,7.971532821655273,11.741570472717285
stand,325,1016,VERB,1341,325,0.24235645041014167,True,0.9757424592971802,12.565863609313965,11.584665298461914
depend,116,1212,VERB,1328,116,0.08734939759036145,True,0.8870437741279602,10.410540580749512,11.60201644897461
feel,340,981,VERB,1321,340,0.2573807721423164,True,0.7789827585220337,12.251080513000488,9.964550018310547
question,1058,255,NOUN,1313,255,0.19421172886519422,True,0.7550144195556641,10.097870826721191,11.09763240814209
tell,79,1229,VERB,1308,79,0.06039755351681957,True,0.9181017875671387,9.512116432189941,10.791900634765625
divide,83,1224,VERB,1307,83,0.06350420811017597,True,0.7240121364593506,9.871646881103516,9.460173606872559
fail,92,1212,VERB,1304,92,0.0705521472392638,True,0.8258925676345825,11.605560302734375,9.270004272460938
reference,1114,186,NOUN,1300,186,0.14307692307692307,True,0.8348265886306763,10.546826362609863,12.247798919677734
supply,899,397,NOUN,1296,397,0.30632716049382713,True,0.8147948980331421,11.015130043029785,11.769020080566406
access,1066,211,NOUN,1277,211,0.16523101018010963,True,0.9236830472946167,8.682311058044434,11.469219207763672
signal,1126,136,NOUN,1262,136,0.10776545166402536,True,0.8518215417861938,10.786871910095215,13.022053718566895
learn,146,1113,VERB,1259,146,0.11596505162827642,True,0.8953959941864014,8.789916038513184,11.631546974182129
translate,655,595,NOUN,1250,595,0.476,True,0.7333446741104126,9.384842872619629,9.87484073638916
display,500,746,VERB,1246,500,0.4012841091492777,True,0.922148585319519,9.970969200134277,11.094429969787598
file,951,293,NOUN,1244,293,0.23553054662379422,True,0.6259342432022095,10.247507095336914,10.251617431640625
derive,127,1115,VERB,1242,127,0.10225442834138486,True,0.7312599420547485,7.6512298583984375,11.14059829711914
paint,865,375,NOUN,1240,375,0.3024193548387097,True,0.8234609961509705,11.000329971313477,10.676995277404785
address,540,693,VERB,1233,540,0.43795620437956206,True,0.8711071610450745,9.834443092346191,11.832756996154785
deal,665,565,NOUN,1230,565,0.45934959349593496,True,0.8575455546379089,10.044022560119629,12.238866806030273
conflict,1107,118,NOUN,1225,118,0.0963265306122449,True,0.8276572823524475,9.912683486938477,13.225964546203613
target,871,353,NOUN,1224,353,0.2883986928104575,True,0.79863440990448,10.230313301086426,11.684835433959961
look,134,1088,VERB,1222,134,0.10965630114566285,True,0.9116634130477905,7.858757972717285,11.139257431030273
spend,185,1014,VERB,1199,185,0.1542952460383653,True,0.7304992079734802,8.046311378479004,10.03732681274414
fund,841,354,NOUN,1195,354,0.29623430962343095,True,0.8144419193267822,12.090412139892578,11.373401641845703
shoot,692,499,NOUN,1191,499,0.418975650713686,True,0.9670852422714233,12.152512550354004,11.510692596435547
raise,119,1071,VERB,1190,119,0.1,True,0.8996043801307678,10.497442245483398,10.452371597290039
cross,680,504,NOUN,1184,504,0.42567567567567566,True,0.8951866030693054,10.674097061157227,11.393512725830078
seat,1109,71,NOUN,1180,71,0.06016949152542373,True,0.602269172668457,10.311576843261719,10.123446464538574
demand,716,463,NOUN,1179,463,0.3927056827820187,True,0.8403117656707764,11.09600830078125,11.170747756958008
decline,534,634,VERB,1168,534,0.4571917808219178,True,0.7809318900108337,8.794922828674316,10.515291213989258
concern,763,403,NOUN,1166,403,0.34562607204116635,True,0.5056056976318359,10.794458389282227,10.8007173538208
document,851,311,NOUN,1162,311,0.2676419965576592,True,0.522279679775238,10.98591136932373,10.579858779907227
sense,1087,66,NOUN,1153,66,0.05724197745013009,True,0.7354515790939331,8.589662551879883,13.19619083404541
sport,1080,66,NOUN,1146,66,0.05759162303664921,True,0.8049745559692383,10.892857551574707,11.595099449157715
capture,205,932,VERB,1137,205,0.1802990325417766,True,0.8678519129753113,9.99739933013916,10.134466171264648
track,913,221,NOUN,1134,221,0.1948853615520282,True,0.7616598606109619,11.267247200012207,12.85129451751709
survive,258,875,VERB,1133,258,0.22771403353927624,True,0.8834689259529114,10.557648658752441,10.849218368530273
command,831,296,NOUN,1127,296,0.2626441881100266,True,0.8234087228775024,9.766138076782227,11.339611053466797
shape,736,388,NOUN,1124,388,0.34519572953736655,True,0.7474245429039001,9.44965934753418,10.840837478637695
mention,186,936,VERB,1122,186,0.1657754010695187,True,0.8190014362335205,8.632776260375977,10.091432571411133
score,657,464,NOUN,1121,464,0.41391614629794826,True,0.8121850490570068,11.01750373840332,10.315838813781738
rest,916,195,NOUN,1111,195,0.17551755175517553,True,0.8602151274681091,7.852904796600342,12.761661529541016
cut,379,729,VERB,1108,379,0.34205776173285196,True,0.9557101726531982,11.35530948638916,10.481627464294434
love,760,347,NOUN,1107,347,0.3134598012646793,True,0.9128905534744263,8.291226387023926,11.54781436920166
store,579,528,NOUN,1107,528,0.47696476964769646,True,0.6038343906402588,10.755138397216797,11.778396606445312
conduct,192,914,VERB,1106,192,0.1735985533453888,True,0.7612926959991455,9.787236213684082,10.96434497833252
board,1017,74,NOUN,1091,74,0.06782768102658111,True,0.6621876358985901,10.660518646240234,12.817612648010254
reform,880,211,NOUN,1091,211,0.1934005499541705,True,0.7784320116043091,10.763703346252441,12.857651710510254
grant,281,807,VERB,1088,281,0.25827205882352944,True,0.6482206583023071,11.639751434326172,9.813482284545898
branch,1022,65,NOUN,1087,65,0.05979760809567617,True,0.699553370475769,10.891867637634277,12.773496627807617
hit,443,641,VERB,1084,443,0.4086715867158672,True,0.9404780268669128,10.429821968078613,9.830276489257812
risk,1003,79,NOUN,1082,79,0.07301293900184842,True,0.9244903922080994,8.748403549194336,11.859211921691895
vary,462,617,VERB,1079,462,0.4281742354031511,True,0.8695405721664429,10.211071014404297,12.21151351928711
suffer,161,904,VERB,1065,161,0.1511737089201878,True,0.8577885627746582,8.739272117614746,10.63944149017334
transfer,453,607,VERB,1060,453,0.42735849056603775,True,0.7948713898658752,10.251866340637207,10.383597373962402
arrive,75,984,VERB,1059,75,0.0708215297450425,True,0.8543696403503418,8.715499877929688,9.285951614379883
phase,987,67,NOUN,1054,67,0.0635673624288425,True,0.5189641714096069,9.701614379882812,11.031423568725586
flow,566,481,NOUN,1047,481,0.4594078319006686,True,0.876437246799469,9.5973539352417,12.08955192565918
spread,410,634,VERB,1044,410,0.39272030651340994,True,0.9868263006210327,8.661334037780762,8.843806266784668
damage,675,337,NOUN,1012,337,0.33300395256917,True,0.7703297138214111,10.338615417480469,10.212817192077637
stop,244,756,VERB,1000,244,0.244,True,0.9430896043777466,10.432016372680664,10.33034896850586
review,792,206,NOUN,998,206,0.20641282565130262,True,0.8484472632408142,10.954115867614746,11.94611644744873
fuel,865,124,NOUN,989,124,0.12537917087967643,True,0.833798348903656,9.31713581085205,11.65395450592041
contribute,53,928,VERB,981,53,0.05402650356778797,True,0.9133937954902649,10.411691665649414,10.099142074584961
heat,813,164,NOUN,977,164,0.16786079836233367,True,0.7241464853286743,10.255879402160645,11.304426193237305
print,440,533,VERB,973,440,0.4522096608427544,True,0.8291721343994141,12.747428894042969,10.485675811767578
transport,670,301,NOUN,971,301,0.309989701338826,True,0.7754654884338379,9.575135231018066,11.936057090759277
match,523,441,NOUN,964,441,0.4574688796680498,True,0.9196679592132568,10.141963005065918,12.647007942199707
close,198,762,VERB,960,198,0.20625,True,0.8058592081069946,12.557308197021484,10.497474670410156
step,796,162,NOUN,958,162,0.16910229645093947,True,0.8260840177536011,10.436820030212402,10.847004890441895
income,890,54,NOUN,944,54,0.057203389830508475,True,0.19840574264526367,8.726644515991211,10.446354866027832
experiment,822,115,NOUN,937,115,0.12273212379935966,True,0.7539443373680115,9.902400016784668,10.315404891967773
manufacture,524,411,NOUN,935,411,0.439572192513369,True,0.795175313949585,10.638412475585938,10.919242858886719
string,778,152,NOUN,930,152,0.16344086021505377,True,0.9372963905334473,10.716633796691895,10.337546348571777
generate,51,877,VERB,928,51,0.05495689655172414,True,0.6664005517959595,8.845145225524902,10.743535995483398
contrast,741,183,NOUN,924,183,0.19805194805194806,True,0.7818409204483032,7.230382919311523,11.117573738098145
mass,861,56,NOUN,917,56,0.061068702290076333,True,0.9711907505989075,9.714947700500488,9.75468635559082
exchange,756,161,NOUN,917,161,0.17557251908396945,True,0.800419807434082,9.091062545776367,11.07345199584961
contract,758,158,NOUN,916,158,0.17248908296943233,True,0.7555286288261414,10.373435974121094,10.964460372924805
tend,52,864,VERB,916,52,0.056768558951965066,True,0.8740900754928589,8.34194278717041,9.916755676269531
surroundings,88,825,VERB,913,88,0.0963855421686747,True,0.6904439330101013,10.18375015258789,11.234850883483887
arm,862,51,NOUN,913,51,0.05585980284775466,True,0.6798540353775024,10.716633796691895,13.573399543762207
compound,814,98,NOUN,912,98,0.1074561403508772,True,0.9050708413124084,9.994939804077148,10.968128204345703
tour,725,184,NOUN,909,184,0.20242024202420242,True,0.775617241859436,8.890692710876465,9.510269165039062
drop,217,686,VERB,903,217,0.24031007751937986,True,0.8994219303131104,10.284104347229004,10.168194770812988
fly,124,776,VERB,900,124,0.13777777777777778,True,0.9384893178939819,12.506373405456543,12.353944778442383
finish,153,744,VERB,897,153,0.1705685618729097,True,0.8388820290565491,10.160151481628418,9.756305694580078
wear,101,795,VERB,896,101,0.11272321428571429,True,0.9739694595336914,11.534488677978516,11.505023956298828
purchase,260,631,VERB,891,260,0.29180695847362514,True,0.8644858598709106,9.939800262451172,10.852494239807129
block,617,274,NOUN,891,274,0.3075196408529742,True,0.8048059940338135,10.652000427246094,12.65230655670166
average,705,172,NOUN,877,172,0.1961231470923603,True,0.7202844619750977,8.612065315246582,11.557073593139648
fish,792,84,NOUN,876,84,0.0958904109589041,True,0.8092602491378784,10.953378677368164,10.874405860900879
copy,723,150,NOUN,873,150,0.1718213058419244,True,0.7381569147109985,10.409491539001465,11.884949684143066
aim,318,554,VERB,872,318,0.3646788990825688,True,0.7917094230651855,10.253623962402344,11.38085651397705
pair,776,94,NOUN,870,94,0.10804597701149425,True,0.6481862664222717,10.940396308898926,10.791539192199707
emerge,57,811,VERB,868,57,0.06566820276497695,True,0.8461913466453552,10.480400085449219,11.344828605651855
construct,89,775,VERB,864,89,0.10300925925925926,True,0.6960434317588806,8.918774604797363,10.801828384399414
convert,111,749,VERB,860,111,0.12906976744186047,True,0.7770808935165405,10.548083305358887,10.827360153198242
hear,214,639,VERB,853,214,0.2508792497069168,True,0.7254562377929688,12.126851081848145,10.844361305236816
reveal,69,782,VERB,851,69,0.08108108108108109,True,0.8484036922454834,8.952570915222168,9.735292434692383
contact,733,117,NOUN,850,117,0.1376470588235294,True,0.8360476493835449,9.99606990814209,11.552721977233887
press,626,209,NOUN,835,209,0.2502994011976048,True,0.7021041512489319,9.462722778320312,11.808241844177246
root,741,91,NOUN,832,91,0.109375,True,0.5908862948417664,11.575096130371094,8.66955280303955
dispute,547,282,NOUN,829,282,0.3401688781664656,True,0.7232452630996704,9.844053268432617,10.081246376037598
wind,704,121,NOUN,825,121,0.14666666666666667,True,0.8387442827224731,12.789978981018066,15.848621368408203
ally,458,355,NOUN,813,355,0.43665436654366546,True,0.6744546890258789,11.313700675964355,8.780488014221191
